benchmark,cpu_time,number_of_decisions,status,wall_time
j2055_7,4.73s,6744731,OPTIMAL,4.83s
j2055_8,5.17s,5731998,OPTIMAL,5.31s
j2055_9,5.23s,3969067,SATISFIABLE,5.33s
j2056_1,4.97s,6745643,OPTIMAL,5.07s
j2056_10,5.27s,4631753,SATISFIABLE,5.38s
j2056_2,3.61s,8374526,SATISFIABLE,5.22s
j2056_3,2.99s,6657049,OPTIMAL,3.07s
j2056_4,5.23s,11445492,SATISFIABLE,5.36s
j2056_5,2.78s,8947296,OPTIMAL,2.89s
j2056_6,5.09s,8244419,SATISFIABLE,5.29s
j2056_7,5.30s,7679219,OPTIMAL,5.39s
j2056_8,4.56s,12503531,OPTIMAL,4.67s
j2056_9,5.16s,6173379,SATISFIABLE,5.25s
j2057_1,2.74s,1486689,OPTIMAL,2.80s
j2057_10,2.34s,774417,OPTIMAL,2.47s
j2057_2,1.96s,1134272,OPTIMAL,1.99s
j2057_3,3.46s,1080110,OPTIMAL,3.58s
j2057_4,1.65s,863137,OPTIMAL,1.72s
j2057_5,1.53s,1189721,OPTIMAL,1.60s
j2057_6,1.45s,827292,OPTIMAL,1.52s
j2057_7,2.57s,1256936,OPTIMAL,2.75s
j2057_8,3.61s,934275,OPTIMAL,3.68s
j2057_9,3.58s,1168669,OPTIMAL,3.67s
j2058_1,4.67s,1685437,OPTIMAL,5.12s
j2058_10,1.61s,1980857,OPTIMAL,1.65s
j2058_2,3.24s,2029004,OPTIMAL,3.32s
j2058_3,2.46s,1557168,OPTIMAL,2.54s
j2058_4,1.14s,1469702,OPTIMAL,1.53s
j2058_5,2.31s,1219086,OPTIMAL,2.44s
j2058_6,1.06s,1869277,OPTIMAL,1.12s
j2058_7,2.14s,2142112,OPTIMAL,2.22s
j2058_8,3.56s,2540743,OPTIMAL,3.62s
j2058_9,2.66s,2048291,OPTIMAL,2.78s
j2059_1,1.34s,2083755,OPTIMAL,1.40s
j2059_10,2.99s,3046965,OPTIMAL,3.08s
j2059_2,2.79s,2592897,OPTIMAL,2.90s
j2059_3,2.54s,2166045,OPTIMAL,2.66s
j2059_4,2.38s,2459541,OPTIMAL,2.44s
j2059_5,2.54s,2422050,OPTIMAL,2.62s
