benchmark,cpu_time,number_of_decisions,status,wall_time
j205_7,18.58s,4520652,OPTIMAL,18.76s
j2060_1,1.17s,3306735,OPTIMAL,1.40s
j2060_10,2.96s,3162626,OPTIMAL,3.10s
j2060_2,1.54s,3425829,OPTIMAL,1.63s
j2060_3,1.51s,3721903,OPTIMAL,1.66s
j2060_4,1.37s,3318879,OPTIMAL,1.45s
j2060_5,2.00s,3267413,OPTIMAL,2.22s
j2060_6,1.20s,3534931,OPTIMAL,1.33s
j2060_7,4.62s,3128968,OPTIMAL,4.70s
j2060_8,1.49s,2680163,OPTIMAL,1.58s
j2060_9,1.47s,3621367,OPTIMAL,2.48s
j2061_1,34.67s,4861757,OPTIMAL,34.89s
j2061_10,16.59s,5236946,OPTIMAL,16.74s
j2061_2,10.98s,4437202,OPTIMAL,11.12s
j2061_3,59.64s,1285174,SATISFIABLE,60.70s
j2061_4,24.73s,4804319,OPTIMAL,24.90s
j2061_5,60.26s,2938980,SATISFIABLE,60.64s
j2061_6,28.28s,1480110,OPTIMAL,28.62s
j2061_7,59.83s,1114821,UNKNOWN,60.26s
j2061_8,56.38s,5383809,OPTIMAL,56.77s
j2061_9,60.22s,5072710,SATISFIABLE,60.57s
j2062_1,16.44s,6942798,OPTIMAL,16.59s
j2062_10,2.33s,4835674,OPTIMAL,2.41s
j2062_2,5.35s,4995805,OPTIMAL,5.49s
j2062_3,10.24s,6770308,OPTIMAL,10.45s
j2062_4,6.71s,5977777,OPTIMAL,6.97s
j2062_5,6.58s,5938442,OPTIMAL,6.68s
j2062_6,3.09s,4918122,OPTIMAL,3.23s
j2062_7,2.04s,5132700,OPTIMAL,2.14s
j2062_8,7.50s,7889319,OPTIMAL,7.67s
j2062_9,59.87s,9274204,SATISFIABLE,60.31s
j2063_1,4.20s,6678692,OPTIMAL,4.30s
j2063_10,3.84s,4775848,OPTIMAL,3.94s
j2063_2,3.11s,5994630,OPTIMAL,3.20s
j2063_3,3.35s,7223950,OPTIMAL,3.48s
j2063_4,4.60s,5204744,OPTIMAL,4.74s
j2063_5,2.35s,3707986,OPTIMAL,2.47s
j2063_6,6.68s,7174884,OPTIMAL,6.92s
j2063_7,4.68s,5582098,OPTIMAL,4.78s
j2063_8,1.99s,6469817,OPTIMAL,2.09s
j2063_9,1.90s,4893324,OPTIMAL,2.01s
j2064_1,2.64s,6832574,OPTIMAL,2.75s
j2064_10,3.30s,8612844,OPTIMAL,3.42s
j2064_2,4.26s,6627645,OPTIMAL,4.41s
j2064_3,2.51s,7696336,OPTIMAL,2.58s
j2064_4,2.12s,5781562,OPTIMAL,2.22s
j2064_5,2.80s,8721583,OPTIMAL,2.93s
j2064_6,2.55s,9872581,OPTIMAL,2.64s
j2064_7,2.32s,9299610,OPTIMAL,2.46s
j2064_8,5.42s,5365178,OPTIMAL,5.52s
j2064_9,2.84s,9342686,OPTIMAL,3.02s
j206_3,3.34s,5257607,OPTIMAL,3.69s
j207_3,8.24s,7378308,OPTIMAL,8.46s
j209_1,2.41s,1819476,OPTIMAL,2.54s
j209_10,4.63s,952628,OPTIMAL,4.74s
j209_2,5.91s,1352011,OPTIMAL,6.00s
j209_3,2.92s,1788267,OPTIMAL,3.07s
j209_5,2.82s,980125,OPTIMAL,2.90s
j209_6,3.47s,1689397,OPTIMAL,3.60s
j209_7,3.10s,1437651,OPTIMAL,3.19s
j209_8,1.42s,1122495,OPTIMAL,1.47s
j209_9,2.08s,1746592,OPTIMAL,2.16s
j3010_1,6.38s,9584698,OPTIMAL,6.49s
j3010_10,8.85s,8237814,OPTIMAL,9.00s
j3010_2,8.73s,8286157,OPTIMAL,8.97s
j3010_3,6.95s,9197754,OPTIMAL,7.13s
j3010_4,6.62s,6695091,OPTIMAL,6.79s
j3010_5,6.87s,7752172,OPTIMAL,7.11s
j3010_6,9.76s,13096395,OPTIMAL,9.97s
j3010_7,8.05s,11921726,OPTIMAL,8.17s
j3010_8,8.63s,11507710,OPTIMAL,8.77s
j3010_9,7.64s,7874610,OPTIMAL,7.87s
j3011_1,9.68s,15044285,OPTIMAL,9.84s
j3011_10,6.70s,16910745,OPTIMAL,7.22s
j3011_2,5.78s,10834599,OPTIMAL,6.07s
j3011_3,8.29s,17461117,OPTIMAL,8.48s
j3011_4,8.80s,9238907,OPTIMAL,8.94s
j3011_5,5.93s,17127438,OPTIMAL,6.52s
j3011_6,10.80s,18101551,OPTIMAL,10.99s
j3011_7,5.90s,12305400,OPTIMAL,6.07s
j3011_8,6.80s,13108534,OPTIMAL,6.93s
j3011_9,7.58s,13114226,OPTIMAL,7.75s
j3012_1,6.77s,17899127,OPTIMAL,6.90s
j3012_10,5.37s,13690183,OPTIMAL,5.57s
j3012_2,6.44s,14472215,OPTIMAL,6.55s
j3012_3,9.82s,26538273,OPTIMAL,10.00s
j3012_4,9.44s,16248134,OPTIMAL,9.68s
j3012_5,6.85s,17550226,OPTIMAL,7.77s
j3012_6,6.56s,14301963,OPTIMAL,6.70s
j3012_7,7.70s,18908320,OPTIMAL,7.92s
j3012_8,11.85s,20350908,OPTIMAL,12.01s
j3012_9,9.70s,23399265,OPTIMAL,9.89s
j3013_1,43.10s,13781308,OPTIMAL,43.40s
j3013_10,60.40s,6653325,SATISFIABLE,60.89s
j3013_2,60.23s,1804591,UNKNOWN,60.64s
j3013_3,60.32s,1663506,UNKNOWN,60.67s
j3013_4,60.02s,2476823,SATISFIABLE,60.78s
j3013_5,59.79s,6233175,SATISFIABLE,60.51s
j3013_6,60.33s,1746137,UNKNOWN,60.84s
j3013_7,60.35s,1767632,UNKNOWN,60.79s
j3013_8,60.09s,15290241,SATISFIABLE,60.97s
j3013_9,60.26s,1907504,UNKNOWN,60.70s
j3014_1,18.49s,20964913,OPTIMAL,18.75s
j3014_10,24.53s,17813605,OPTIMAL,24.77s
j3014_2,42.00s,21885698,OPTIMAL,42.36s
j3014_3,60.54s,12926055,SATISFIABLE,60.87s
j3014_4,60.63s,20879441,SATISFIABLE,61.15s
j3014_5,60.29s,28522451,SATISFIABLE,60.83s
j3014_6,10.30s,25029064,OPTIMAL,10.48s
j3014_7,44.23s,20120525,OPTIMAL,44.61s
j3014_8,41.14s,17994443,OPTIMAL,41.50s
j3014_9,39.35s,26070558,OPTIMAL,39.62s
j3015_1,29.37s,42727133,OPTIMAL,29.69s
j3015_10,9.33s,30597562,OPTIMAL,9.68s
j3015_2,47.44s,34015457,OPTIMAL,47.85s
j3015_3,19.84s,29703851,OPTIMAL,20.06s
j3015_4,20.11s,38538934,OPTIMAL,20.45s
j3015_5,60.41s,20311600,SATISFIABLE,60.91s
j3015_6,13.98s,32333868,OPTIMAL,14.62s
j3015_7,20.09s,26732464,OPTIMAL,20.30s
j3015_8,14.93s,47032761,OPTIMAL,16.51s
j3015_9,61.07s,24896294,SATISFIABLE,61.62s
j3016_1,19.39s,55751950,OPTIMAL,19.66s
j3016_10,15.09s,42122600,OPTIMAL,15.31s
j3016_2,26.86s,42501172,OPTIMAL,27.11s
j3016_3,22.99s,55197966,OPTIMAL,24.07s
j3016_4,20.45s,47444199,OPTIMAL,21.13s
j3016_5,19.90s,43298805,OPTIMAL,20.30s
j3016_6,15.13s,29400085,OPTIMAL,15.42s
j3016_7,11.43s,42845839,OPTIMAL,11.71s
j3016_8,17.13s,37028358,OPTIMAL,17.37s
j3016_9,24.71s,43204250,OPTIMAL,24.97s
j3017_1,15.41s,4597758,OPTIMAL,15.66s
j3017_10,5.60s,5636025,OPTIMAL,5.70s
j3017_2,6.97s,4680153,OPTIMAL,8.45s
j3017_3,13.80s,8630839,OPTIMAL,13.95s
j3017_4,6.76s,4227115,OPTIMAL,6.91s
j3017_5,5.47s,6012874,OPTIMAL,5.58s
j3017_6,6.12s,4918803,OPTIMAL,6.30s
j3017_7,6.37s,6214726,OPTIMAL,6.49s
j3017_8,6.52s,5715928,OPTIMAL,6.65s
j3017_9,8.97s,4550625,OPTIMAL,9.10s
j3018_1,4.26s,7699441,OPTIMAL,4.37s
j3018_10,5.83s,6254121,OPTIMAL,6.33s
j3018_2,5.08s,9383703,OPTIMAL,5.21s
j3018_3,5.12s,9559617,OPTIMAL,5.28s
j3018_4,4.98s,10741429,OPTIMAL,5.12s
j3018_5,4.68s,6443953,OPTIMAL,4.89s
j3018_6,6.39s,9787188,OPTIMAL,6.52s
j3018_7,5.40s,10463612,OPTIMAL,5.51s
j3018_8,6.98s,10807899,OPTIMAL,7.14s
j3018_9,6.34s,9228666,OPTIMAL,6.44s
j3019_1,5.44s,9355562,OPTIMAL,5.55s
j3019_10,5.94s,11048676,OPTIMAL,6.42s
j3019_2,5.40s,12837776,OPTIMAL,5.57s
j3019_3,4.97s,11721054,OPTIMAL,5.23s
j3019_4,7.04s,14606443,OPTIMAL,7.21s
j3019_5,4.38s,8222255,OPTIMAL,4.97s
j3019_6,4.81s,8297088,OPTIMAL,4.97s
j3019_7,5.70s,9841995,OPTIMAL,5.86s
j3019_8,6.13s,11155385,OPTIMAL,6.31s
j3019_9,4.77s,7940779,OPTIMAL,4.90s
j301_1,44.87s,23743826,UNSATISFIABLE,45.18s
j301_10,9.45s,29340002,UNSATISFIABLE,9.98s
j301_2,47.74s,31439228,UNSATISFIABLE,48.18s
j301_3,22.79s,40189463,UNSATISFIABLE,22.97s
j301_4,60.10s,17438202,UNKNOWN,60.53s
j301_5,19.87s,35194556,UNSATISFIABLE,20.10s
j301_6,35.49s,44649036,UNSATISFIABLE,36.02s
j301_7,60.07s,45122502,UNKNOWN,60.50s
j301_8,21.16s,8351240,UNSATISFIABLE,21.35s
j301_9,50.92s,41343724,UNSATISFIABLE,51.41s
j3020_1,7.40s,12428899,OPTIMAL,7.85s
j3020_10,5.51s,20729069,OPTIMAL,5.71s
j3020_2,7.45s,23660306,OPTIMAL,7.57s
j3020_3,5.94s,16146035,OPTIMAL,6.93s
j3020_4,6.44s,14832140,OPTIMAL,6.71s
j3020_5,5.53s,13715285,OPTIMAL,5.66s
j3020_6,5.38s,11310175,OPTIMAL,5.53s
j3020_7,4.08s,10399062,OPTIMAL,4.23s
j3020_8,6.99s,19199338,OPTIMAL,7.18s
j3020_9,5.51s,16362220,OPTIMAL,5.65s
j3021_1,60.23s,1603738,UNKNOWN,60.60s
j3021_10,60.60s,8612431,SATISFIABLE,62.71s
j3021_2,60.23s,2249828,UNKNOWN,60.75s
j3021_3,60.29s,2968672,UNKNOWN,60.66s
j3021_4,60.31s,10617227,SATISFIABLE,60.78s
j3021_5,60.23s,2800748,UNKNOWN,60.69s
j3021_6,60.20s,2685401,UNKNOWN,60.67s
j3021_7,60.26s,2273236,UNKNOWN,60.70s
j3021_8,60.93s,2613548,SATISFIABLE,61.27s
j3021_9,59.33s,1902717,UNKNOWN,60.39s
j3022_1,60.81s,24022008,SATISFIABLE,61.25s
j3022_10,18.10s,24318342,OPTIMAL,18.41s
j3022_2,60.15s,16666290,SATISFIABLE,60.64s
j3022_3,16.49s,24857526,OPTIMAL,16.71s
j3022_4,17.28s,26404257,OPTIMAL,17.85s
j3022_5,60.34s,2288198,SATISFIABLE,60.76s
j3022_6,8.14s,20563410,OPTIMAL,8.30s
j3022_7,31.63s,24650956,OPTIMAL,32.01s
j3022_8,60.21s,18823511,SATISFIABLE,60.66s
j3022_9,60.71s,14641042,SATISFIABLE,61.16s
j3023_1,16.30s,29656118,OPTIMAL,17.72s
j3023_10,9.21s,26377255,OPTIMAL,9.46s
j3023_2,12.78s,34120890,OPTIMAL,13.07s
j3023_3,12.20s,36395905,OPTIMAL,12.56s
j3023_4,29.93s,35292755,OPTIMAL,31.36s
j3023_5,16.85s,25071777,OPTIMAL,18.98s
j3023_6,9.52s,23320314,OPTIMAL,10.16s
j3023_7,8.39s,24338895,OPTIMAL,8.76s
j3023_8,12.65s,34284823,OPTIMAL,13.00s
j3023_9,11.43s,30566907,OPTIMAL,11.67s
j3024_1,16.75s,34821298,OPTIMAL,16.99s
j3024_10,13.33s,25387491,OPTIMAL,13.53s
j3024_2,12.56s,29147141,OPTIMAL,12.77s
j3024_3,17.14s,37690243,OPTIMAL,17.38s
j3024_4,9.94s,39021699,OPTIMAL,10.18s
j3024_5,14.33s,33247406,OPTIMAL,14.70s
j3024_6,14.48s,34048843,OPTIMAL,14.77s
j3024_7,10.18s,29917449,OPTIMAL,10.39s
j3024_8,9.46s,27643141,OPTIMAL,9.67s
j3024_9,10.28s,34746490,OPTIMAL,11.38s
j3025_1,6.08s,7176309,OPTIMAL,6.21s
j3025_10,5.96s,5908535,OPTIMAL,6.13s
j3025_2,24.91s,8652200,OPTIMAL,25.13s
j3025_3,7.89s,9263958,OPTIMAL,8.04s
j3025_4,4.49s,6261815,OPTIMAL,4.64s
j3025_5,14.07s,7128831,OPTIMAL,14.27s
j3025_6,4.75s,6675250,OPTIMAL,4.89s
j3025_7,6.09s,4679654,OPTIMAL,6.66s
j3025_8,6.17s,5170028,OPTIMAL,6.30s
j3025_9,5.32s,4869076,OPTIMAL,5.51s
j3026_1,7.21s,10356747,OPTIMAL,7.35s
j3026_10,4.93s,8521424,OPTIMAL,5.39s
j3026_2,5.03s,7925806,OPTIMAL,5.24s
j3026_3,5.45s,8241694,OPTIMAL,5.63s
j3026_4,6.07s,8032437,OPTIMAL,6.21s
j3026_5,3.76s,7597113,OPTIMAL,3.91s
j3026_6,7.26s,8759282,OPTIMAL,7.55s
j3026_7,4.13s,10354160,OPTIMAL,4.33s
j3026_8,4.69s,8407343,OPTIMAL,5.22s
j3026_9,6.72s,9379204,OPTIMAL,6.88s
j3027_1,4.36s,12429496,OPTIMAL,4.59s
j3027_10,5.09s,12723155,OPTIMAL,5.98s
j3027_2,3.72s,12576456,OPTIMAL,3.92s
j3027_3,7.06s,13030127,OPTIMAL,7.19s
j3027_4,4.64s,13387437,OPTIMAL,4.78s
j3027_5,6.61s,16649474,OPTIMAL,7.05s
j3027_6,4.80s,11657241,OPTIMAL,5.01s
j3027_7,6.41s,14701527,OPTIMAL,6.58s
j3027_8,4.59s,11771561,OPTIMAL,4.89s
j3027_9,4.58s,10369465,OPTIMAL,5.91s
j3028_1,6.59s,15779014,OPTIMAL,6.73s
j3028_10,10.65s,17735354,OPTIMAL,10.90s
j3028_2,5.37s,20065543,OPTIMAL,5.75s
j3028_3,5.45s,16714475,OPTIMAL,6.14s
j3028_4,8.18s,17777530,OPTIMAL,8.39s
j3028_5,5.87s,13304800,OPTIMAL,6.13s
j3028_6,6.10s,17202535,OPTIMAL,6.36s
j3028_7,6.06s,20554673,OPTIMAL,6.34s
j3028_8,6.68s,19366397,OPTIMAL,6.82s
j3028_9,8.95s,18751477,OPTIMAL,9.15s
j3029_1,60.28s,1518571,UNKNOWN,60.81s
j3029_10,59.34s,2377492,UNKNOWN,60.15s
j3029_2,60.25s,2060498,UNKNOWN,60.75s
j3029_3,60.32s,1881358,UNKNOWN,60.87s
j3029_4,60.40s,1546252,UNKNOWN,60.76s
j3029_5,60.31s,3020479,UNKNOWN,60.81s
j3029_6,60.47s,9091307,SATISFIABLE,60.91s
j3029_7,60.25s,1872238,UNKNOWN,60.68s
j3029_8,60.28s,1554847,UNKNOWN,60.63s
j3029_9,59.30s,2050295,UNKNOWN,60.02s
j302_1,15.57s,19536342,UNSATISFIABLE,15.78s
j302_10,24.28s,33382213,UNSATISFIABLE,24.65s
j302_2,15.93s,34160658,UNSATISFIABLE,16.25s
j302_3,60.15s,46313583,UNKNOWN,60.56s
j302_4,60.21s,78326649,UNKNOWN,60.55s
j302_5,31.47s,40535178,UNSATISFIABLE,32.13s
j302_6,5.13s,4899889,UNSATISFIABLE,5.46s
j302_7,60.18s,76489504,UNKNOWN,60.57s
j302_8,60.17s,61298335,UNKNOWN,60.52s
j302_9,60.09s,57622451,UNKNOWN,60.71s
j3030_1,8.37s,16356139,OPTIMAL,8.53s
j3030_10,60.10s,23286555,SATISFIABLE,60.54s
j3030_2,48.50s,17867172,OPTIMAL,48.80s
j3030_3,60.13s,13462136,SATISFIABLE,60.48s
j3030_4,7.68s,17819475,OPTIMAL,7.93s
j3030_5,20.17s,22991658,OPTIMAL,20.34s
j3030_6,11.89s,17179501,OPTIMAL,12.13s
j3030_7,8.47s,23930860,OPTIMAL,8.69s
j3030_8,60.72s,17459711,SATISFIABLE,61.09s
j3030_9,12.82s,23037530,OPTIMAL,13.10s
j3031_1,15.42s,30130774,OPTIMAL,15.62s
j3031_10,10.07s,26927844,OPTIMAL,10.54s
j3031_2,13.87s,29241933,OPTIMAL,14.36s
j3031_3,11.73s,25755579,OPTIMAL,11.91s
j3031_4,18.79s,25661503,OPTIMAL,19.01s
j3031_5,13.80s,34697638,OPTIMAL,14.02s
j3031_6,8.57s,23019160,OPTIMAL,8.82s
j3031_7,9.83s,21342301,OPTIMAL,10.02s
j3031_8,8.80s,31920268,OPTIMAL,9.14s
j3031_9,14.98s,28749958,OPTIMAL,15.30s
j3032_1,11.97s,39002831,OPTIMAL,12.45s
j3032_10,9.85s,25803512,OPTIMAL,10.03s
j3032_2,15.03s,35263669,OPTIMAL,15.30s
j3032_3,16.50s,42843616,OPTIMAL,16.76s
j3032_4,10.54s,34177091,OPTIMAL,10.87s
j3032_5,9.88s,36898743,OPTIMAL,10.51s
j3032_6,10.19s,38950048,OPTIMAL,10.43s
j3032_7,12.87s,28606098,OPTIMAL,13.14s
j3032_8,14.97s,40987674,OPTIMAL,15.49s
j3032_9,13.05s,31991849,OPTIMAL,13.26s
j3033_1,60.05s,26310293,UNKNOWN,60.46s
j3033_10,58.55s,36092452,SATISFIABLE,60.30s
j3033_2,60.01s,35353331,SATISFIABLE,60.42s
j3033_3,59.14s,32362581,UNKNOWN,60.23s
j3033_4,59.99s,37590365,SATISFIABLE,60.47s
j3033_5,60.25s,22726370,SATISFIABLE,60.57s
j3033_6,59.94s,24869792,SATISFIABLE,60.37s
j3033_7,59.95s,32531685,SATISFIABLE,60.32s
j3033_8,60.73s,35406288,SATISFIABLE,61.15s
j3033_9,60.08s,14123190,SATISFIABLE,60.68s
j3034_1,60.28s,43642504,SATISFIABLE,60.71s
j3034_10,60.12s,37926745,SATISFIABLE,61.04s
j3034_2,60.18s,76312180,UNKNOWN,60.89s
j3034_3,59.98s,46148918,SATISFIABLE,60.41s
j3034_4,60.20s,73991759,SATISFIABLE,60.65s
j3034_5,60.12s,96141810,UNKNOWN,60.50s
j3034_6,60.12s,38467285,SATISFIABLE,60.93s
j3034_7,60.01s,46593346,SATISFIABLE,60.45s
j3034_8,59.51s,34525853,SATISFIABLE,60.28s
j3034_9,60.57s,45562588,SATISFIABLE,61.09s
j3035_1,60.57s,66120849,SATISFIABLE,60.98s
j3035_10,60.55s,31375873,SATISFIABLE,61.12s
j3035_2,60.23s,78228563,UNKNOWN,60.63s
j3035_3,60.45s,33090756,SATISFIABLE,60.82s
j3035_4,59.73s,40577400,SATISFIABLE,60.85s
j3035_5,60.26s,119002377,UNKNOWN,60.71s
j3035_6,60.77s,82802256,SATISFIABLE,61.26s
j3035_7,60.25s,47611670,UNKNOWN,60.69s
j3035_8,60.18s,70624674,SATISFIABLE,60.66s
j3035_9,60.17s,58095509,SATISFIABLE,60.55s
j3036_1,36.40s,158796947,UNSATISFIABLE,36.73s
j3036_10,60.34s,264200051,UNKNOWN,60.68s
j3036_2,25.64s,51601211,UNSATISFIABLE,26.12s
j3036_3,60.35s,179298600,UNKNOWN,60.83s
j3036_4,60.11s,138929395,UNKNOWN,60.74s
j3036_5,47.76s,71114672,UNSATISFIABLE,48.15s
j3036_6,41.98s,146660229,UNSATISFIABLE,42.33s
j3036_7,60.26s,59846872,UNKNOWN,60.78s
j3036_8,56.84s,26498997,UNSATISFIABLE,57.16s
j3036_9,13.43s,24391462,UNSATISFIABLE,13.90s
j3037_1,60.25s,65816165,UNKNOWN,60.68s
j3037_10,60.38s,115319606,UNKNOWN,60.80s
j3037_2,60.12s,30443777,SATISFIABLE,60.52s
j3037_3,60.31s,52570362,UNKNOWN,60.73s
j3037_4,60.26s,51193226,UNKNOWN,60.72s
j3037_5,60.18s,47172862,SATISFIABLE,60.58s
j3037_6,59.92s,50620028,SATISFIABLE,60.35s
j3037_7,60.19s,47174472,UNKNOWN,60.70s
j3037_8,60.34s,97639579,UNKNOWN,60.82s
j3037_9,60.42s,69168306,UNKNOWN,60.80s
j3038_1,60.50s,143803497,UNKNOWN,60.98s
j3038_10,60.45s,166732317,UNKNOWN,60.88s
j3038_2,60.71s,81278380,SATISFIABLE,61.39s
j3038_3,59.72s,180102040,UNKNOWN,60.20s
j3038_4,60.44s,85277743,UNKNOWN,60.79s
j3038_5,60.45s,84619033,UNKNOWN,60.78s
j3038_6,60.22s,97203296,SATISFIABLE,60.64s
j3038_7,60.54s,172176303,UNKNOWN,60.97s
j3038_8,60.45s,138449152,SATISFIABLE,60.87s
j3038_9,60.41s,168806014,UNKNOWN,60.93s
j3039_1,60.24s,252977091,SATISFIABLE,61.20s
j3039_10,60.44s,158844946,UNKNOWN,60.86s
j3039_2,60.21s,259434787,SATISFIABLE,60.80s
j3039_3,60.43s,118304693,UNKNOWN,60.86s
j3039_4,60.31s,65739272,SATISFIABLE,60.76s
j3039_5,59.66s,201952925,UNKNOWN,60.91s
j3039_6,60.36s,91417951,UNKNOWN,60.71s
j3039_7,60.50s,216791432,UNKNOWN,60.93s
j3039_8,60.46s,110837844,UNKNOWN,60.98s
j3039_9,59.53s,153765985,UNKNOWN,60.25s
j303_1,20.59s,68913377,UNSATISFIABLE,20.82s
j303_10,24.53s,57592085,UNSATISFIABLE,24.73s
j303_2,60.28s,124171401,UNKNOWN,60.70s
j303_3,21.25s,43132694,UNSATISFIABLE,21.45s
j303_4,21.78s,63784003,UNSATISFIABLE,21.95s
j303_5,25.43s,82425037,UNSATISFIABLE,25.66s
j303_6,24.21s,117213061,UNSATISFIABLE,24.63s
j303_7,46.78s,148011567,UNSATISFIABLE,47.12s
j303_8,17.42s,30244999,UNSATISFIABLE,17.76s
j303_9,60.23s,105096433,UNKNOWN,60.61s
j3040_1,59.75s,207228764,UNKNOWN,60.20s
j3040_10,58.81s,270623309,UNKNOWN,60.17s
j3040_2,59.81s,240296793,UNKNOWN,60.24s
j3040_3,60.88s,158527334,SATISFIABLE,62.65s
j3040_4,60.39s,260345083,SATISFIABLE,61.24s
j3040_5,60.93s,157271045,SATISFIABLE,61.35s
j3040_6,59.63s,140668940,UNKNOWN,60.04s
j3040_7,59.53s,288234197,UNKNOWN,60.28s
j3040_8,59.94s,243326676,UNKNOWN,60.38s
j3040_9,59.75s,184931019,UNKNOWN,60.17s
j3041_1,31.33s,8187497,OPTIMAL,31.92s
j3041_10,36.79s,12048231,OPTIMAL,37.11s
j3041_2,60.42s,7096856,SATISFIABLE,60.79s
j3041_3,41.51s,7847001,OPTIMAL,41.86s
j3041_4,60.52s,6308168,SATISFIABLE,61.02s
j3041_5,24.30s,6256029,OPTIMAL,24.53s
j3041_6,60.22s,34865425,SATISFIABLE,60.66s
j3041_7,60.55s,8136479,SATISFIABLE,60.94s
j3041_8,60.59s,14747533,SATISFIABLE,61.06s
j3041_9,22.76s,6654845,OPTIMAL,22.99s
j3042_1,13.10s,21666463,OPTIMAL,13.24s
j3042_10,36.47s,10875627,OPTIMAL,36.84s
j3042_2,60.29s,12710224,SATISFIABLE,61.05s
j3042_3,13.39s,7291417,OPTIMAL,13.60s
j3042_4,37.85s,30339332,OPTIMAL,38.75s
j3042_5,60.31s,9140901,SATISFIABLE,60.72s
j3042_6,60.57s,9632607,SATISFIABLE,61.02s
j3042_7,57.72s,11230531,SATISFIABLE,60.94s
j3042_8,43.96s,18203752,OPTIMAL,44.67s
j3042_9,22.06s,13348439,OPTIMAL,22.30s
j3043_1,40.75s,14125585,OPTIMAL,41.18s
j3043_10,46.52s,19845520,OPTIMAL,47.13s
j3043_2,60.66s,16504562,SATISFIABLE,61.27s
j3043_3,60.76s,15950881,SATISFIABLE,61.19s
j3043_4,60.13s,13450875,SATISFIABLE,60.52s
j3043_5,22.40s,12563981,OPTIMAL,22.61s
j3043_6,60.10s,41039602,SATISFIABLE,60.53s
j3043_7,51.73s,15470652,OPTIMAL,52.15s
j3043_8,42.58s,16947552,OPTIMAL,42.91s
j3043_9,30.04s,11006228,OPTIMAL,30.26s
j3044_1,24.01s,23879244,OPTIMAL,24.22s
j3044_10,25.42s,17503347,OPTIMAL,25.68s
j3044_2,60.14s,26426528,SATISFIABLE,60.51s
j3044_3,61.03s,23046404,SATISFIABLE,61.40s
j3044_4,30.10s,100510892,OPTIMAL,30.44s
j3044_5,59.94s,28407128,SATISFIABLE,60.49s
j3044_6,60.29s,27846318,SATISFIABLE,60.79s
j3044_7,47.04s,20497665,OPTIMAL,47.39s
j3044_8,48.44s,21190793,OPTIMAL,48.91s
j3044_9,18.33s,20152116,OPTIMAL,18.57s
j3045_1,60.34s,3342354,UNKNOWN,60.76s
j3045_10,60.26s,2531742,UNKNOWN,60.78s
j3045_2,60.49s,5377742,SATISFIABLE,60.92s
j3045_3,60.71s,5453624,SATISFIABLE,62.08s
j3045_4,60.99s,7085789,SATISFIABLE,61.32s
j3045_5,60.19s,3819509,SATISFIABLE,60.66s
j3045_6,60.47s,36439005,SATISFIABLE,61.25s
j3045_7,59.63s,7674200,SATISFIABLE,61.02s
j3045_8,60.30s,1855402,UNKNOWN,60.72s
j3045_9,60.55s,1448669,SATISFIABLE,60.93s
j3046_1,59.98s,8901187,SATISFIABLE,61.05s
j3046_10,60.64s,11118005,SATISFIABLE,61.04s
j3046_2,60.47s,104738942,SATISFIABLE,60.95s
j3046_3,59.75s,9820793,SATISFIABLE,60.74s
j3046_4,60.53s,27147041,SATISFIABLE,60.98s
j3046_5,60.82s,211366009,SATISFIABLE,61.28s
j3046_6,60.39s,25610824,SATISFIABLE,61.07s
j3046_7,60.50s,15394265,SATISFIABLE,60.98s
j3046_8,59.91s,13625473,SATISFIABLE,60.46s
j3046_9,60.00s,9009462,SATISFIABLE,60.51s
j3047_1,47.68s,37701925,OPTIMAL,47.98s
j3047_10,23.96s,30071792,OPTIMAL,24.22s
j3047_2,38.59s,34406992,OPTIMAL,38.87s
j3047_3,60.72s,14571620,SATISFIABLE,61.20s
j3047_4,61.08s,7890460,SATISFIABLE,61.51s
j3047_5,59.94s,15327045,SATISFIABLE,60.80s
j3047_6,60.69s,12669963,SATISFIABLE,61.17s
j3047_7,60.54s,19098932,SATISFIABLE,61.02s
j3047_8,60.49s,94025239,SATISFIABLE,61.41s
j3047_9,60.20s,31846011,SATISFIABLE,60.63s
j3048_1,60.69s,44909603,SATISFIABLE,61.19s
j3048_10,60.61s,52300081,SATISFIABLE,61.22s
j3048_2,59.71s,298288355,UNKNOWN,60.28s
j3048_3,61.02s,39869936,SATISFIABLE,61.75s
j3048_4,46.62s,48781822,OPTIMAL,47.48s
j3048_5,33.95s,48784489,OPTIMAL,34.26s
j3048_6,36.35s,53099290,OPTIMAL,36.71s
j3048_7,60.64s,212133207,SATISFIABLE,61.26s
j3048_8,61.02s,57240641,SATISFIABLE,61.68s
j3048_9,27.03s,44016437,OPTIMAL,27.34s
j3049_1,15.90s,2476688,OPTIMAL,16.04s
j3049_10,41.61s,4815330,OPTIMAL,42.58s
j3049_2,20.08s,4775960,OPTIMAL,20.33s
j3049_3,9.00s,3939787,OPTIMAL,9.25s
j3049_4,16.40s,4507073,OPTIMAL,16.67s
j3049_5,9.74s,6636983,OPTIMAL,10.00s
j3049_6,22.08s,8133160,OPTIMAL,22.31s
j3049_7,15.98s,5174233,OPTIMAL,16.15s
j3049_8,60.07s,5830787,SATISFIABLE,60.48s
j3049_9,15.38s,4790779,OPTIMAL,15.84s
j304_1,39.92s,47324885,UNSATISFIABLE,40.25s
